stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
SOUTSING,2748,Southdale at Singleton NS EB - #2748,,42.939259,-81.27664,,,,,,0
SOUTSPRI,2749,Southdale at Springmeadow EB - #2749,,42.939714,-81.270057,,,,,,0
SUNNCANV,2750,Sunningdale at Canvas Way WB - #2750,,43.043604,-81.271192,,,,,,0
WHARCAST,2751,Wharncliffe at Castle Rock SB - #2751,,42.932731,-81.266579,,,,,,0
WONDBRA3,2752,Wonderland at Bradley NS NB - #2752,,42.929391,-81.279073,,,,,,0
FANSDAL3,2753,Fanshawe at Dalmagarry FS1 EB - #2753,,43.01347,-81.327632,,,,,,0
FANSDAL4,2754,Fanshawe at Dalmagarry NS2 WB - #2754,,43.013903,-81.326357,,,,,,0
FANSFOX1,2755,Fanshawe at Foxwood EB - #2755,,43.016456,-81.317319,,,,,,0
FANSWON3,2756,Fanshawe west of Wonderland WB - #2756,,43.017394,-81.314351,,,,,,0
COMMAND1,2758,Commissioners at Andover EB - #2758,,42.956092,-81.274636,,,,,,0
COMMWES1,2759,Commissioners at West WB - #2759,,42.956494,-81.270401,,,,,,0
DALHBRI2,2760,Dalhousie at Brixham WB - #2760,,42.938928,-81.291187,,,,,,0
DALHMCM1,2761,Dalhousie south of McMaster SB - #2761,,42.940333,-81.28826,,,,,,0
KERNRID1,2762,Kernohan at Ridgewood Cres NB - #2762,,42.968108,-81.280591,,,,,,0
KERNSPR1,2763,Kernohan at Springbank Dr SB - #2763,,42.968954,-81.281168,,,,,,0
SOUTBAS1,2764,Southcrest at Base Line Rd WB - #2764,,42.963995,-81.280197,,,,,,0
SOUTBAS2,2765,Southcrest at Base Line EB - #2765,,42.963954,-81.279755,,,,,,0
SOUTGAR1,2766,Southcrest at Gardenwood Dr WB - #2766,,42.963886,-81.284769,,,,,,0
SOUTGAR2,2767,Southcrest east of Gardenwood EB - #2767,,42.96383,-81.28437,,,,,,0
SOUTPINE,2768,Southdale at Pine Valley EB - #2768,,42.938701,-81.283717,,,,,,0
SOUTSWCC,2769,Southdale at SW Community Centre EB - #2769,,42.938393,-81.288383,,,,,,0
TOPPCOM1,2770,Topping Lane at Commissioners NB - #2770,,42.955886,-81.283106,,,,,,0
WESTWIN1,2772,Windermere at Western EB - #2772,,43.015039,-81.276075,,,,,,0
1985RIC1,2773,Opp 1985 Richmond NB - #2773,,43.035214,-81.286993,,,,,,0
1985RICH,2774,1985 Richmond SB - #2774,,43.035062,-81.287222,,,,,,0
ADELGLE1,2779,Adelaide at Glenora SB - #2779,,43.028772,-81.251725,,,,,,0
AMBECORL,2780,Ambleside at Corley FS SB - #2780,,43.016003,-81.285717,,,,,,0
AMBEGRAN,2781,Ambleside at Grangeover Cres NS SB - #2781,,43.016308,-81.290829,,,,,,0
AMBEHESK,2782,Ambleside at Hesketh NS SB - #2782,,43.019092,-81.292747,,,,,,0
AMBEWTHA,2784,Ambleside at Whitehaven NS SB - #2784,,43.020914,-81.294322,,,,,,0
AZIZWEST,2785,Philip Aziz at Western NB - #2785,,43.002102,-81.27609,,,,,,0
BARKHUR1,2786,Barker at Huron NB - #2786,,43.015762,-81.231649,,,,,,0
BARKKIPP,2787,Barker at Kipps NS NB - #2787,,43.020269,-81.236254,,,,,,0
BARKMEL1,2788,Barker at Melsandra FS NB - #2788,,43.018783,-81.232522,,,,,,0
BARKMELS,2789,Barker at Melsandra NS SB - #2789,,43.018618,-81.232488,,,,,,0
BRADERN1,2790,Bradley west of Ernest WB - #2790,,42.934461,-81.236875,,,,,,0
BRADERN2,2791,Bradley west of Ernest 2 WB - #2791,,42.934504,-81.240483,,,,,,0
BRADJAL1,2792,Bradley at Jalna FS EB - West Leg - #2792,,42.933373,-81.243164,,,,,,0
BRADJAL2,2793,Bradley west of Jalna WB - East Leg - #2793,,42.934342,-81.228901,,,,,,0
BRADJAL3,2794,Bradley west of Jalna WB - West Leg - #2794,,42.93316,-81.244069,,,,,,0
COLBCHEA,2796,Colborne at Cheapside SB - #2796,,43.003593,-81.248574,,,,,,0
COLBGRO1,2797,Colborne at Grosvenor SB - #2797,,43.001941,-81.247725,,,,,,0
COLBGRO2,2798,Colborne at Grosvenor NB - #2798,,43.001633,-81.24739,,,,,,0
COLBOXFO,2799,Colborne at Oxford NB - #2799,,42.998104,-81.245584,,,,,,0
COLBSJM1,2800,Colborne at St. James NB - #2800,,42.999516,-81.246304,,,,,,0
COLBSJM2,2801,Colborne at St. James SB - #2801,,42.999882,-81.246661,,,,,,0
COMMCAR1,2802,Commissioners at Carnegie EB - #2802,,42.95707,-81.252776,,,,,,0
COMMCAR2,2803,Commissioners at Carnegie WB - #2803,,42.957299,-81.25202,,,,,,0
COMMHIG2,2804,Commissioners at High EB - #2804,,42.957999,-81.234836,,,,,,0
COMMHIG3,2805,Commissioners at High WB - #2805,,42.958172,-81.235294,,,,,,0
COMMHIHE,2806,Commissioners at Highland Heights EB - #2806,,42.957504,-81.244155,,,,,,0
COMMHILD,2807,Commissioners at Highland WB - #2807,,42.95706,-81.258284,,,,,,0
COMMKIFD,2808,Commissioners at Kingsford WB - #2808,,42.958033,-81.238789,,,,,,0
COMMRIDO,2809,Commissioners at Ridout WB - #2809,,42.957808,-81.242128,,,,,,0
COMMUPP1,2810,Commissioners at Upper Queens FS EB - #2810,,42.95769,-81.240978,,,,,,0
COMMWEL1,2811,Commissioners at Wellington NS EB - #2811,,42.958113,-81.231224,,,,,,0
COMMWELL,2812,Commissioners at Wellington WB - #2812,,42.958353,-81.230904,,,,,,0
COMMWHA1,2813,Commissioners at Wharncliffe FS EB - #2813,,42.956738,-81.259968,,,,,,0
COMMWHA2,2814,Commissioners at Wharncliffe WB - #2814,,42.956915,-81.261072,,,,,,0
COMMWORT,2815,Commissioners at Wortley WB - #2815,,42.957617,-81.245721,,,,,,0
DEVEBANB,2816,Deveron at Banbury NB - #2816,,42.959415,-81.192223,,,,,,0
DEVEGLEN,2817,Deveron at Glenroy EB - #2817,,42.954873,-81.194643,,,,,,0
DEVELYSA,2818,Deveron at Lysanda NB - #2818,,42.956786,-81.191196,,,,,,0
DEVEPOND,2819,Deveron at Pond Mills EB - #2819,,42.955722,-81.198692,,,,,,0
EXETBRE1,2820,Exeter at Breck FS 2 EB - #2820,,42.922879,-81.250712,,,,,,0
EXETBREC,2822,Exeter at Breck FS 1 EB - #2822,,42.922582,-81.253885,,,,,,0
EXETMEA2,2823,Exeter at Meadowbrook NS WB - #2823,,42.922099,-81.262122,,,,,,0
EXETMEA3,2824,Exeter at Meadowbrook FS WB - #2824,,42.921669,-81.267691,,,,,,0
EXETMEA4,2825,Exeter at Meadowbrook FS 1 EB - #2825,,42.921557,-81.266372,,,,,,0
EXETMEA5,2826,Exeter at Meadowbrook FS 2 EB - #2826,,42.921883,-81.262239,,,,,,0
EXETWHIT,2827,Exeter at White Oak Road WB - #2827,,42.923078,-81.250843,,,,,,0
EXETWON1,2828,Exeter at Wonderland FS WB - #2828,,42.920822,-81.277777,,,,,,0
EXETWOND,2829,Exeter at Wonderland FS EB - #2829,,42.920771,-81.276599,,,,,,0
FANSFREE,2830,Fanshawe at Freemont WB - #2830,,43.036392,-81.250153,,,,,,0
FANSRIC4,2831,Fanshawe at Richmond EB - #2831,,43.026756,-81.282094,,,,,,0
FANSRIC5,2832,Fanshawe at Richmond WB - #2832,,43.02702,-81.282138,,,,,,0
FANSTRO3,2833,Fanshawe at Trossacks FS EB - #2833,,43.038004,-81.243949,,,,,,0
FANSTRO4,2834,Fanshawe at Trossacks FS WB - #2834,,43.038011,-81.24474,,,,,,0
FANSWOND,2835,Fanshawe at Wonderland NS EB - #2835,,43.018259,-81.310615,,,,,,0
GLENADE1,2838,Glenora at Adelaide EB - #2838,,43.029212,-81.251314,,,,,,0
GLENFANS,2839,Glenora at Fanshawe SB - #2839,,43.039197,-81.238956,,,,,,0
GLENGLE4,2840,Glenora at Glengarry EB - #2840,,43.031786,-81.243307,,,,,,0
GLENMCL1,2841,Glenora at McLean NB - #2841,,43.036837,-81.236716,,,,,,0
GLENMCL2,2842,Glenora at McLean SB - #2842,,43.037156,-81.237099,,,,,,0
GLENRID1,2843,Glenora at Rideau EB - #2843,,43.034064,-81.237431,,,,,,0
GRENDEV1,2844,Grenfell at Devos EB - #2844,,43.043682,-81.243259,,,,,,0
GRENDEVO,2845,Grenfell at Devos WB - #2845,,43.043804,-81.243271,,,,,,0
GRENSTA1,2846,Grenfell at Stackhouse WB - #2846,,43.044562,-81.23994,,,,,,0
GRENSTAC,2847,Grenfell at Stackhouse EB - #2847,,43.044568,-81.239735,,,,,,0
GRENTROS,2848,Grenfell at Trossacks WB - #2848,,43.043026,-81.245849,,,,,,0
HUROLAMB,2849,Huron at Lambton NB - #2849,,43.006084,-81.271791,,,,,,0
KIPPADE1,2850,Kipps at Adelaide WB - #2850,,43.018164,-81.24418,,,,,,0
KIPPBEL1,2852,Kipps at Belfield NS WB - #2852,,43.019159,-81.240758,,,,,,0
MEADQUA1,2853,Meadowlands at Quarrier SB - #2853,,43.032365,-81.294308,,,,,,0
MEADQUAR,2854,Meadowlands at Quarrier NB - #2854,,43.032528,-81.294123,,,,,,0
MEADSUN1,2855,Meadowlands at Sunningdale SB - #2855,,43.035777,-81.295948,,,,,,0
MEADSUNN,2856,Meadowlands at Sunningdale NB - #2856,,43.036043,-81.295833,,,,,,0
PINNERIV,2857,Pinnacle at East Rivertrace Walk NS NB - #2857,,43.023625,-81.30063,,,,,,0
PINNFANS,2858,Pinnacle at Fanshawe FS SB - #2858,,43.021126,-81.299463,,,,,,0
PINNMCGA,2859,Pinnacle at McGarrell NS SB - #2859,,43.023319,-81.300635,,,,,,0
PINNPLN1,2860,Pinnacle at Plane Tree SB - #2860,,43.025572,-81.301863,,,,,,0
PINNPLNE,2861,Pinnacle at Plane Tree NS NB - #2861,,43.02576,-81.301789,,,,,,0
PLANFAI3,2862,Plane Tree at Faircloth FS WB - #2862,,43.027201,-81.298574,,,,,,0
PLANFAIR,2863,Plane Tree at Faircloth NS EB - #2863,,43.027095,-81.298419,,,,,,0
PONDOLD1,2864,Pond Mills at Oldham South Leg SB - #2864,,42.959338,-81.200146,,,,,,0
QUARPLN1,2866,Quarrier at Plane Tree SB - #2866,,43.028609,-81.295467,,,,,,0
QUARPLNE,2867,Quarrier at Plane Tree NB - #2867,,43.028742,-81.295371,,,,,,0
RALECOLT,2868,Raleigh at Colonel Talbot WB - #2868,,42.932945,-81.316234,,,,,,0
RALERALE,2869,Raleigh at Raleigh Cres E Leg WB - #2869,,42.933356,-81.314034,,,,,,0
RICHBERN,2870,Richmond at Bernard NB - #2870,,43.011232,-81.263469,,,,,,0
RICHNCR1,2871,Richmond at North Centre FS NB - #2871,,43.029675,-81.284077,,,,,,0
RICHNCRE,2872,Richmond at North Centre FS SB - #2872,,43.028753,-81.28395,,,,,,0
RICHPLN1,2873,Richmond at Plane Tree NB - #2873,,43.0325,-81.285569,,,,,,0
RICHPLNE,2874,Richmond at Plane Tree FS SB - #2874,,43.032019,-81.285629,,,,,,0
RICHWES3,2876,Richmond at Western 2 SB - #2876,,43.020209,-81.279239,,,,,,0
RICHWEST,2877,Richmond at Western NB - #2877,,43.020339,-81.278865,,,,,,0
SOUTMONT,2878,Southdale at Montgomery WB - #2878,,42.943475,-81.227054,,,,,,0
STACFAN1,2879,Stackhouse at Fanshawe SB - #2879,,43.041031,-81.23494,,,,,,0
SUNNRIC1,2880,Sunningdale at Richmond FS WB - #2880,,43.03824,-81.289365,,,,,,0
SUNNRICH,2881,Sunningdale at Richmond NS EB - #2881,,43.038217,-81.28903,,,,,,0
SUNNVIL1,2882,Sunningdale at Village Walk FS WB - #2882,,43.037112,-81.29324,,,,,,0
SUNNVILW,2883,Sunningdale at Village Walk NS EB - #2883,,43.037003,-81.292949,,,,,,0
TILBPOME,2884,Tilbury at Pomeroy WB - #2884,,42.934464,-81.310761,,,,,,0
TILLRALE,2885,Tillman at Raleigh SB - #2885,,42.934839,-81.308467,,,,,,0
WELLSDA4,2886,Wellington at Southdale NS 1 NB - #2886,,42.942949,-81.225455,,,,,,0
WELLSDA5,2887,Wellington at Southdale NS 3 NB - #2887,,42.942176,-81.225262,,,,,,0
WELLSDA6,2888,Wellington at Southdale FS SB - #2888,,42.94299,-81.225878,,,,,,0
WESTELG3,2889,Western at Elgin SB - #2889,,43.010028,-81.277456,,,,,,0
WESTWELL,2891,Western at Wellington Dr FS SB - #2891,,43.010693,-81.27753,,,,,,0
WHARBAS3,2892,Wharncliffe at Base Line NS NB - #2892,,42.958709,-81.260758,,,,,,0
WHARBAS4,2893,Wharncliffe at Base Line FS SB - #2893,,42.95866,-81.261057,,,,,,0
WHARRIV1,2896,Wharncliffe at Riverside NB - #2896,,42.983189,-81.262587,,,,,,0
WHITBRA1,2898,White Oak Road south of Bradley SB - #2898,,42.92971,-81.249489,,,,,,0
WHITBRAD,2899,White Oak Road at Bradley NS NB - #2899,,42.931339,-81.249597,,,,,,0
WHITDOW1,2900,White Oak Road at Dowell FS NB - #2900,,42.929483,-81.24918,,,,,,0
WHITDOW2,2901,White Oak Road at Dowell NS SB - #2901,,42.927813,-81.249048,,,,,,0
WHITDOWE,2902,White Oak Road at Dowell NS NB - #2902,,42.92739,-81.248689,,,,,,0
WHITEXE1,2903,White Oak Road at Exeter 2 NB - #2903,,42.925736,-81.248319,,,,,,0
WHITEXE2,2904,White Oak Road at Exeter NS 1 SB - #2904,,42.925574,-81.248498,,,,,,0
WHITEXE3,2905,White Oak Road at Exeter NS 2 SB - #2905,,42.923436,-81.248007,,,,,,0
WHITEXET,2906,White Oak Road at Exeter NB - #2906,,42.923652,-81.247821,,,,,,0
KIEDTHOM,,King Edward at Thompson - #,,42.969475,-81.212779,,,,,,0
SDALNIXO,,Southdale at Nixon - #,,42.942508,-81.236577,,,,,,0
DUFFWATS,,Dufferin at Waterloo WB - #,,42.988309,-81.243822,,,,,,0
PROUOXFO,,Proudfoot at Oxford - #,,42.985155,-81.288054,,,,,,0
EXEWONDE,,Exeter & Wonderland - #,,42.920807,-81.277187,,,,,,0
MCMAWON2,,McMaster at Wonderland WB - #,,42.942934,-81.287573,,,,,,0
STACFANS,,STACKHOUSE at  FANSHAWE NB - #,,43.041173,-81.234836,,,,,,0
WELLBAS3,,Wellington at Baseline Rd FS NB - #,,42.962116,-81.230972,,,,,,0
WESTLAM1,,Western at Lambton Dr NB - #,,43.006833,-81.276784,,,,,,0
